Amount,Stage,CloseDate,RecurringDonationInstallmentPeriod,RecurringDonationInstallmentAmount,RecurringDonationLastDonationDate,NSFID,FirstGiftDate,LastGiftDate,LastGiftAmount,Region,BillingState,
$50.00,Closed Won,7/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,6/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,5/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,4/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,9/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,10/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,1/2/2020,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,11/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,12/2/2019,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$50.00,Closed Won,2/2/2020,Monthly,$50.00,2/2/2020,NSF-55744,5/9/2013,3/2/2021,$50.00,South East,FL,
$25.00,Closed Won,12/16/2018,Monthly,$25.00,12/16/2018,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,11/16/2018,Monthly,$25.00,12/16/2018,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,2/28/2019,Monthly,$25.00,6/28/2019,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,4/28/2019,Monthly,$25.00,6/28/2019,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,5/28/2019,Monthly,$25.00,6/28/2019,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,3/28/2019,Monthly,$25.00,6/28/2019,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,6/28/2019,Monthly,$25.00,6/28/2019,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,12/8/2019,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,11/8/2019,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,10/8/2019,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,9/8/2019,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,1/8/2020,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,2/8/2020,Monthly,$25.00,2/8/2020,NSF-57448,8/8/2011,3/8/2021,$25.00,South Central,AZ,
$25.00,Closed Won,11/2/2015,Monthly,$25.00,12/2/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/2/2015,Monthly,$25.00,12/2/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/2/2015,Monthly,$25.00,12/2/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/2/2015,Monthly,$25.00,12/2/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/11/2015,Monthly,$25.00,10/11/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/11/2015,Monthly,$25.00,10/11/2015,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,1/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,2/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,3/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,8/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,7/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,6/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,5/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,4/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,11/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/2/2016,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,2/2/2017,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,3/2/2017,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,1/2/2017,Monthly,$25.00,3/2/2017,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,4/10/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,5/10/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,6/10/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,8/11/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,7/10/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/18/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/10/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,11/13/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/11/2017,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,1/10/2018,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,2/10/2018,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,3/10/2018,Monthly,$25.00,3/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,8/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,7/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,6/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,5/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,4/10/2018,Monthly,$25.00,9/10/2018,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,11/10/2018,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/10/2018,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,2/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,1/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/10/2018,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,7/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,8/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,4/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,3/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,6/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,5/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,11/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,10/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,9/10/2019,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,1/10/2020,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,2/10/2020,Monthly,$25.00,2/10/2020,NSF-24052,9/2/2015,1/14/2021,$30.00,South East,VA,
$25.00,Closed Won,12/8/2019,Monthly,$25.00,2/8/2020,NSF-36552,8/9/2011,3/8/2021,$25.00,South East,FL,
$25.00,Closed Won,1/8/2020,Monthly,$25.00,2/8/2020,NSF-36552,8/9/2011,3/8/2021,$25.00,South East,FL,
$25.00,Closed Won,2/8/2020,Monthly,$25.00,2/8/2020,NSF-36552,8/9/2011,3/8/2021,$25.00,South East,FL,
$50.00,Closed Won,1/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,5/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,4/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,3/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,6/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,7/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,8/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,11/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,10/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,9/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/10/2015,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/10/2016,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,1/10/2016,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/10/2014,Monthly,$50.00,2/10/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,8/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,5/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,7/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,6/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,4/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,3/29/2016,Monthly,$50.00,8/29/2016,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,5/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,6/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,3/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,1/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,11/4/2016,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/4/2016,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,10/4/2016,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,1/8/2018,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,11/6/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,10/6/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,7/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,8/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,9/5/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,4/4/2017,Monthly,$50.00,1/8/2018,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,4/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,3/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,5/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,3/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,10/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,11/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,6/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,7/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,9/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,8/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,1/4/2020,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,11/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,9/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,10/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,8/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,7/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,4/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,12/4/2018,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,1/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,5/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,6/4/2019,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$50.00,Closed Won,2/4/2020,Monthly,$50.00,2/4/2020,NSF-60141,12/22/2011,3/4/2021,$50.00,North West,WA,
$17.00,Closed Won,1/16/2020,Monthly,$17.00,1/16/2020,NSF-37558,1/16/2020,6/16/2020,$17.00,South East,FL,
$25.00,Closed Won,7/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,8/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,10/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,9/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,12/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,11/8/2016,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,2/8/2017,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,1/8/2017,Monthly,$25.00,2/8/2017,NSF-37830,3/28/2016,2/8/2017,$25.00,South Central,TX,
$25.00,Closed Won,2/15/2018,Monthly,$25.00,2/15/2018,NSF-20055,1/12/2018,2/15/2018,$25.00,North Central,IL,
$30.00,Closed Won,3/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,4/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,5/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,8/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,7/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,6/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,9/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,10/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,11/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,12/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,2/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,1/15/2019,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,12/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,8/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,7/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,6/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,10/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,11/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,9/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,5/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,2/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,3/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,4/15/2018,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$30.00,Closed Won,1/15/2020,Monthly,$30.00,1/15/2020,NSF-42897,11/10/2011,11/24/2020,$350.00,South East,FL,
$20.00,Closed Won,12/1/2014,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,11/1/2014,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,10/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,11/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,7/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,8/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,9/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,6/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,5/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,3/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,4/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,2/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,1/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,12/1/2015,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,2/1/2016,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$20.00,Closed Won,1/1/2016,Monthly,$20.00,2/1/2016,NSF-45557,11/1/2014,2/1/2016,$20.00,North West,CO,
$25.00,Closed Won,8/7/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,7/7/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,9/18/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,12/11/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,10/10/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,1/8/2018,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,3/7/2018,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,2/7/2018,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
$25.00,Closed Won,11/13/2017,Monthly,$25.00,3/7/2018,NSF-85767,8/30/2011,3/7/2018,$25.00,North Central,MO,
